"site_no","gage_lid","feature_id","action_stage","flood_stage","moderate_stage","major_stage","url","action_cfs","flood_cfs","moderate_cfs","major_cfs","action_cms","flood_cms","moderate_cms","major_cms"
6882000,"BARN1",2275923,18.0,20.0,27.0,33.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=barn1",14293.41,17410.95,30829.21,"",400.21548,487.50660000000005,863.21788,""
4199000,"MILO1",15605384,14.0,18.0,19.5,22.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=cle&gage=milo1",3909.77,8399.27,10892.35,17586.67,109.47356,235.17956,304.98580000000004,492.42675999999994
8134000,"CLBT2",5711941,10.0,12.0,15.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=clbt2",2004.06,3300.0,5872.92,13500.0,56.11368,92.4,164.44176000000002,378.0
10315500,"MHSN2",10779090,5.5,6.0,7.5,9.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lkn&gage=mhsn2",396.35,492.78,835.67,"",11.097800000000001,13.797839999999999,23.39876,""
3150000,"MCCO1",15383167,9.0,11.0,12.0,14.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=rlx&gage=mcco1",29250.0,41265.1,47862.55,"",819.0,1155.4228,1340.1514000000002,""
8324000,"JEZN5",17826714,8.0,8.0,10.0,12.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=abq&gage=jezn5","","","","","","","",""
2132000,"EFFS1",9150508,11.0,14.0,16.0,18.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ilm&gage=effs1",2610.44,4968.02,7156.2,10138.07,73.09232,139.10456000000002,200.3736,283.86596
9217000,"GRRW4",10034178,5.5,7.0,8.0,9.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=riw&gage=grrw4",7245.48,11010.98,13882.45,17030.87,202.87344,308.30744,388.70860000000005,476.86436
3345500,"STMI2",10340072,17.0,19.0,20.0,27.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ilx&gage=stmi2",9189.27,11000.0,13763.63,51079.49,257.29956000000004,308.0,385.38164,1430.22572
1172010,"HLYM3",7698892,25.5,26.5,29.5,32.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=hlym3",94031.64,100224.62,119607.22,"",2632.88592,2806.2893599999998,3349.00216,""
4119000,"GDRM4",9008387,12.0,18.0,21.0,23.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=gdrm4",13003.23,25234.67,32820.28,38328.19,364.09044,706.57076,918.96784,1073.1893200000002
14369500,"ARWO3",23935811,12.0,13.0,15.0,18.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mfr&gage=arwo3",16629.21,19654.68,26442.86,38253.88,465.61787999999996,550.33104,740.40008,1071.10864
8165500,"HNTT2",3586192,10.0,10.0,12.0,22.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=hntt2",1331.74,1331.74,4750.0,51106.95,37.28872,37.28872,133.0,1430.9946
1103500,"DOVM3",5867435,4.5,5.0,7.0,8.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=dovm3",1228.88,1405.0,2254.0,2761.0,34.408640000000005,39.34,63.112,77.308
5585000,"RIPI2",13803642,18.0,22.0,23.0,27.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lsx&gage=ripi2",4976.37,8119.54,9029.56,16280.67,139.33836,227.34712,252.82768,455.85876
1093852,"MFDN3",6744326,8.0,9.0,11.0,12.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=gyx&gage=mfdn3",2310.55,3296.67,5649.35,6838.72,64.6954,92.30676,158.1818,191.48416
9295000,"MYRU1",11982097,7.6,8.4,9.3,10.2," https://water.weather.gov/ahps2/hydrograph.php?wfo=slc&gage=myru1",2793.49,3963.62,"","",78.21772,110.98136,"",""
3437495,"HLBK2",11879852,16.0,18.0,19.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=pah&gage=hlbk2",1478.33,2147.7,2752.71,3551.08,41.39324,60.1356,77.07588,99.43024
9444000,"GSFN5",21358611,12.0,15.0,17.0,19.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=abq&gage=gsfn5",6524.75,11979.03,18489.37,27156.05,182.693,335.41284,517.70236,760.3694
7189000,"TIFM7",7601075,13.0,15.0,20.0,25.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=tifm7",12696.83,17828.65,32255.59,73525.34,355.51124,499.20220000000006,903.15652,2058.70952
9432000,"GVRN5",3082381,9.0,15.0,20.0,28.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=epz&gage=gvrn5",1849.76,7812.51,16444.74,37753.44,51.79328,218.75028,460.45272000000006,1057.09632
4195500,"WDVO1",15626425,6.0,9.0,12.5,13.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=cle&gage=wdvo1",1576.96,4149.99,8401.32,10056.84,44.15488,116.19972,235.23696,281.59152
1110500,"NBRM3",6116708,8.0,9.0,12.0,14.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=nbrm3",2400.0,3100.0,5660.0,7800.0,67.2,86.8,158.48,218.4
3326500,"MROI3",18503041,10.0,12.0,13.0,16.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=mroi3",10165.82,13643.86,15511.02,21586.42,284.64296,382.02808000000005,434.30856,604.41976
3050000,"DLYW2",4353002,12.0,14.0,15.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=rlx&gage=dlyw2",8200.0,13800.0,17216.56,25800.0,229.6,386.40000000000003,482.06368000000003,722.4
6479500,"WBSS2",9372356,7.0,8.0,10.0,12.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=abr&gage=wbss2",238.64,407.19,1096.4,4360.28,6.68192,11.40132,30.699200000000005,122.08784
6428500,"BWSW4",5450580,13.0,15.0,16.0,18.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=unr&gage=bwsw4",2110.0,3680.0,5513.73,"",59.08,103.04,154.38443999999998,""
3145483,"GRNO1",15363353,10.0,13.0,16.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=iln&gage=grno1",1674.0,2975.63,7545.52,10681.62,46.872,83.31764000000001,211.27456,299.08536000000004
3237500,"WUNO1",1919636,10.0,15.0,23.0,29.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=iln&gage=wuno1",5923.99,13274.19,35300.0,"",165.87172,371.67732,988.4,""
4105000,"BCRM4",3473341,3.0,4.0,5.0,6.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=bcrm4",1883.42,3193.91,"","",52.735760000000006,89.42948,"",""
7161450,"RIPO2",496568,16.0,17.0,20.0,22.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=ripo2",16495.44,21237.08,40248.08,57342.96,461.87231999999995,594.6382400000001,1126.94624,1605.60288
8082500,"SYMT2",5539988,10.0,12.0,15.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=symt2",8137.65,11393.57,16953.23,62000.0,227.8542,319.01996,474.69044,1736.0
2118000,"MCKN7",9235493,18.0,19.0,24.0,28.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=mckn7",10427.46,11498.83,"","",291.96887999999996,321.96724,"",""
2383500,"RDBG1",6478921,22.0,25.0,33.0,38.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=rdbg1",8775.04,10851.79,34881.12,"",245.70112000000003,303.85012,976.67136,""
1470500,"BREP1",4779167,10.0,12.0,14.0,16.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=brep1",7680.54,12302.75,18446.76,26227.91,215.05512000000002,344.47700000000003,516.50928,734.38148
13050500,"ANTI1",23141631,6.5,7.0,8.2,11.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=pih&gage=anti1",7786.63,9070.97,12244.18,"",218.02564,253.98716,342.83704,""
11046000,"YDRC1",22548559,8.3,10.9,13.25,16.05," https://water.weather.gov/ahps2/hydrograph.php?wfo=sgx&gage=ydrc1",2947.76,9396.42,21996.92,44083.21,82.53728000000001,263.09976,615.9137599999999,1234.32988
11274000,"NWMC1",2829226,63.0,69.4,70.7,71.7," https://water.weather.gov/ahps2/hydrograph.php?wfo=hnx&gage=nwmc1",10082.42,"","","",282.30776000000003,"","",""
3171000,"RDFV2",6884666,12.0,14.0,16.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=rdfv2",40358.12,49045.7,58016.59,81438.46,1130.02736,1373.2795999999998,1624.46452,2280.2768800000003
5481000,"WBCI4",6603910,9.0,14.0,17.0,19.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=wbci4",5922.46,13328.91,18955.54,23126.95,165.82888,373.20948,530.75512,647.5546
8194000,"COTT2",10630401,9.0,15.0,15.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=cott2",579.02,4177.16,4177.16,6784.17,16.21256,116.96048,116.96048,189.95676
7031650,"GERT1",14206856,15.0,20.5,25.0,28.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=meg&gage=gert1",7883.86,14994.2,23453.46,33500.0,220.74808,419.8376,656.69688,938.0
7176000,"CLRO2",833464,35.0,36.0,40.0,44.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=tsa&gage=clro2",54965.46,56981.77,65151.03,75334.82,1539.03288,1595.48956,1824.22884,2109.37496
14339000,"EGLO3",23923226,8.0,10.0,12.8,15.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mfr&gage=eglo3",15520.0,24477.58,40962.32,"",434.56,685.37224,1146.94496,""
11157500,"TESC1",17663805,8.5,11.6,14.0,18.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=tesc1",3314.24,9598.24,17645.16,"",92.79871999999999,268.75072,494.06448,""
4221000,"WLLN6",15550135,9.0,11.0,14.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=buf&gage=wlln6",5029.84,9307.12,16641.58,25500.0,140.83552,260.59936000000005,465.9642400000001,714.0
1076000,"RUMN3",6730287,8.0,10.0,13.0,15.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=gyx&gage=rumn3",5153.97,7105.56,10239.43,12444.53,144.31116,198.95568000000003,286.70404,348.44684
7231000,"SASO2",484578,24.0,26.0,28.0,30.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=saso2",12789.77,14931.09,17238.4,19705.05,358.11356,418.07052,482.6752000000001,551.7414
8096500,"WBAT2",5513784,17.0,27.0,30.0,37.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=wbat2",19461.12,40957.42,"","",544.91136,1146.80776,"",""
7312200,"ELTT2",13730379,22.0,24.0,26.0,28.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=eltt2",1224.21,1564.83,1960.42,2595.66,34.27788,43.815239999999996,54.891760000000005,72.67848
6441500,"FTPS2",16128803,20.0,21.0,25.0,27.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=abr&gage=ftps2",12043.39,13120.45,18289.82,23253.46,337.21492,367.37260000000003,512.11496,651.0968799999999
1520000,"LWVP1",8111577,11.0,13.0,14.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=lwvp1",3362.8,5997.3,7721.33,"",94.1584,167.92440000000002,216.19724,""
7124410,"PGRC2",937330,8.0,10.0,12.0,14.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=pub&gage=pgrc2","","","","","","","",""
3524000,"CLVV2",14640391,12.0,14.0,19.0,24.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mrx&gage=clvv2",9199.18,11435.97,18636.51,29304.67,257.57704,320.20716,521.82228,820.53076
5540290,"NDRI2",14787023,10.0,12.0,14.0,15.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=ndri2",1743.98,3583.2,6087.35,7569.33,48.83144,100.3296,170.44580000000002,211.94124
10308200,"CEMC1",8922715,6.0,8.0,8.5,9.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=rev&gage=cemc1",2204.82,5423.44,6650.73,10070.38,61.73496000000001,151.85631999999998,186.22044,281.97064
5552500,"DAYI2",14763925,11.0,12.0,14.0,24.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=dayi2",8732.18,10935.8,15989.76,53240.21,244.50104000000002,306.2024,447.71328,1490.72588
1092000,"GOFN3",6745688,10.0,11.0,15.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=gyx&gage=gofn3",26750.32,31591.47,51024.5,60769.79,749.00896,884.5611600000001,1428.686,1701.55412
8166200,"KRRT2",3585724,7.0,9.0,12.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=krrt2",7500.0,13000.0,23953.97,68989.51,210.0,364.0,670.7111600000001,1931.7062799999999
12353000,"BELM8",22937902,10.5,11.0,12.0,13.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mso&gage=belm8",39968.26,43522.76,"","",1119.11128,1218.6372800000001,"",""
6479438,"WTRS2",9370962,9.0,10.0,11.0,12.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=abr&gage=wtrs2",916.12,1876.92,3720.55,7241.99,25.65136,52.553760000000004,104.17540000000001,202.77572
14305500,"SILO3",23880874,12.0,16.0,20.0,25.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=silo3",11016.16,18873.26,28264.21,41954.25,308.45248,528.45128,791.39788,1174.719
6477000,"FORS2",12664516,10.0,12.0,14.0,16.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=fors2",1941.27,2813.63,4720.0,11400.0,54.355560000000004,78.78164000000001,132.16,319.2
2130980,"BCRS1",9174850,7.0,10.0,15.0,18.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ilm&gage=bcrs1",766.11,1328.97,3700.0,"",21.45108,37.21116,103.60000000000001,""
6904500,"NVZM7",5814707,15.0,20.0,23.0,26.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=nvzm7",11104.27,17452.68,21700.53,26248.64,310.91956000000005,488.67504,607.61484,734.96192
3348000,"ANDI3",18474953,7.8,10.0,15.0,19.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=andi3",2087.3,3793.48,8967.48,14347.11,58.44440000000001,106.21744,251.08944,401.71908
4073500,"BERW3",6866199,12.0,13.0,14.5,16.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mkx&gage=berw3",2318.9,3027.54,4280.56,5777.49,64.92920000000001,84.77112,119.85568,161.76972
12340000,"BONM8",22911982,9.5,10.0,16.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mso&gage=bonm8",15259.83,17063.07,"","",427.27524,477.76596,"",""
5484000,"REDI4",6621036,18.0,20.0,24.0,27.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=redi4",20761.21,24976.79,36905.13,48745.13,581.31388,699.3501200000001,1033.34364,1364.86364
8019000,"QTMT2",5293833,15.5,16.0,18.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=qtmt2",2372.23,2810.41,5912.26,11782.7,66.42244000000001,78.69148,165.54328,329.91560000000004
1144000,"WEHV1",6084505,16.0,18.0,19.0,21.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=btv&gage=wehv1",28197.31,36081.05,40342.86,49493.01,789.5246800000001,1010.2694000000001,1129.60008,1385.80428
1554000,"SBYP1",4518742,20.0,24.0,26.0,34.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=sbyp1",174827.33,259751.61,307882.38,534304.15,4895.165239999999,7273.04508,8620.70664,14960.516200000002
5470000,"AMEI4",6978934,11.0,12.5,16.0,16.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=amei4",4420.5,5888.21,9997.81,10660.25,123.774,164.86988,279.93868,298.487
8212400,"FAFT2",1585173,5.0,11.0,12.0,13.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=bro&gage=faft2",175.44,1250.0,1750.0,2500.0,4.91232,35.0,49.0,70.0
7030240,"ARLT1",14062259,19.0,20.0,22.0,24.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=meg&gage=arlt1",8640.0,9240.0,15300.0,23200.0,241.92000000000002,258.72,428.40000000000003,649.6
4180500,"ROOI3",15679319,10.0,12.0,18.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=rooi3",5656.13,6921.98,13500.0,16260.96,158.37164,193.81544,378.0,455.30688
1481000,"CDFP1",4652052,8.0,9.0,11.0,13.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=cdfp1",4243.7,5321.11,7857.96,10770.23,118.8236,148.99107999999998,220.02288000000001,301.56644
8082000,"ARTT2",14033905,10.0,12.0,24.0,25.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lub&gage=artt2",17070.15,28004.97,"","",477.96420000000006,784.1391600000001,"",""
3575100,"BSBA1",19621328,15.0,17.0,19.0,22.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=hun&gage=bsba1",4862.97,7950.64,12772.1,28939.41,136.16316,222.61792000000003,357.6188,810.30348
4185000,"STRO1",15662050,9.0,11.0,15.0,16.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=stro1",689.15,1026.2,3176.92,4725.27,19.2962,28.733600000000003,88.95376,132.30756000000002
12389000,"PLNM8",22976488,15.0,16.0,18.0,19.5," https://water.weather.gov/ahps2/hydrograph.php?wfo=mso&gage=plnm8",87410.38,97661.91,119500.0,"",2447.49064,2734.53348,3346.0,""
7235000,"LCBT2",13812194,6.0,9.5,11.5,16.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ama&gage=lcbt2",31.58,2020.67,7308.82,40097.7,0.88424,56.57876,204.64696,1122.7356
6130500,"MSBM8",12723432,8.0,10.0,12.0,14.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ggw&gage=msbm8",5077.96,7569.18,10578.33,17832.24,142.18288,211.93704000000002,296.19324,499.3027200000001
4106000,"CMSM4",3473585,7.0,9.0,10.0,11.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=cmsm4",2800.93,4466.59,5301.86,"",78.42604,125.06452,148.45208,""
4086000,"SEBW3",12175874,6.0,8.0,10.0,12.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mkx&gage=sebw3",2202.22,3617.13,5451.4,7733.04,61.66215999999999,101.27964,152.6392,216.52512000000002
1471510,"RDRP1",4782313,14.5,15.5,18.0,22.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=rdrp1",24891.44,27589.84,35100.0,48500.0,696.96032,772.51552,982.8000000000001,1358.0
8181500,"SAAT2",10836420,16.0,20.0,24.0,28.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=saat2",2785.0,3989.0,7326.74,14311.06,77.98,111.69200000000001,205.14872,400.70968
3032500,"SNCP1",4741683,14.1,17.0,20.0,22.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=pbz&gage=sncp1",19109.39,29367.38,42839.86,53099.46,535.06292,822.28664,1199.51608,1486.78488
6719505,"GLDC2",2885178,9.0,10.0,13.0,14.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=bou&gage=gldc2","","","","","","","",""
2474560,"NAGM6",18135958,17.0,27.0,30.0,35.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=mob&gage=nagm6",16943.26,42862.45,57170.36,"",474.41128,1200.1486,1600.77008,""
3586500,"BNAA1",19581387,12.0,14.0,16.0,19.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=hun&gage=bnaa1",2614.03,3314.74,4131.58,5472.18,73.19284,92.81272,115.68424,153.22104000000002
5455700,"LNTI4",11919685,14.0,15.0,16.5,18.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=lnti4",12656.68,14922.99,18258.58,23141.8,354.38704,417.84372,511.2402400000001,647.9704
6895500,"WVYM7",4388401,17.0,20.0,29.0,31.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=wvym7",89757.27,121809.7,276515.62,662115.62,2513.2035600000004,3410.6716,7742.43736,18539.23736
8059400,"BVWT2",1292054,22.0,24.0,27.0,31.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bvwt2",1125.59,1859.37,3669.87,"",31.51652,52.06236,102.75636,""
4180988,"RFDO1",15672195,10.0,13.0,16.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=iln&gage=rfdo1",2201.93,5307.02,"","",61.654039999999995,148.59656,"",""
6893000,"KCDM7",4391417,29.0,32.0,35.0,49.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=kcdm7",200906.65,238157.52,279020.16,519565.87,5625.3862,6668.41056,7812.564479999999,14547.844360000001
2217475,"ACDG1",1048487,15.0,16.0,21.0,27.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=acdg1",4320.0,4859.35,8536.06,"",120.96000000000001,136.0618,239.00968,""
6764880,"RSON1",17432290,7.0,9.0,11.0,13.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lbf&gage=rson1",3220.39,7003.18,12252.36,"",90.17092,196.08904,343.06608,""
8033000,"DIBT2",1079041,11.5,12.0,17.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=dibt2",2976.91,3400.58,28200.0,"",83.35348,95.21624,789.6,""
6893557,"KWPM7",4390865,40.0,47.0,48.0,50.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=kwpm7",801.0,"","","",22.428,"","",""
4142000,"STRM4",12944890,5.0,6.0,11.0,13.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=apx&gage=strm4",1237.65,1629.15,3896.7,4955.4,34.6542,45.616200000000006,109.10759999999999,138.75119999999998
8211520,"OOST2",1636035,11.0,20.0,20.0,25.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=oost2",189.47,1471.7,1471.7,4045.06,5.30516,41.2076,41.2076,113.26168
8177700,"SIOT2",10840810,9.0,9.0,10.0,12.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=siot2",10411.6,10411.6,"","",291.5248,291.5248,"",""
6817000,"ICLI4",19129083,21.0,23.0,26.0,29.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=icli4",20008.94,27945.82,42331.1,"",560.25032,782.48296,1185.2708,""
2347500,"CLUG1",6429916,17.0,18.0,25.0,47.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=clug1",17947.67,19825.77,35126.74,"",502.53475999999995,555.12156,983.54872,""
13148500,"WODI1",23266994,5.5,6.0,8.0,10.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=pih&gage=wodi1",1375.86,1661.8,3084.74,4959.84,38.52408,46.5304,86.37272,138.87552
7362000,"CAMA4",22005200,25.5,26.0,36.0,40.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lzk&gage=cama4",16081.79,16423.19,59500.81,107000.0,450.29012000000006,459.84932,1666.02268,2996.0
3155000,"ELZW2",19415571,34.0,36.0,38.0,44.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=rlx&gage=elzw2",41120.16,45249.3,49361.18,"",1151.3644800000002,1266.9804000000001,1382.11304,""
5536105,"NBAI2",13463903,5.0,7.0,7.5,8.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=nbai2",1196.05,2917.7,3491.19,4128.54,33.489399999999996,81.6956,97.75332,115.59912
8061540,"SHCT2",1293010,23.0,24.0,27.0,29.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=shct2",9714.05,10657.41,15070.78,24971.42,271.9934,298.40748,421.98184000000003,699.19976
8047050,"BMCT2",1268514,13.0,14.0,17.0,20.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bmct2",9104.36,"","","",254.92208000000002,"","",""
3324300,"WRNI3",18505914,10.0,12.0,15.0,17.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=wrni3",3485.07,6064.85,10500.24,13777.69,97.58196000000001,169.81580000000002,294.00672,385.77532
9379500,"BFFU1",1385518,22.0,23.0,27.0,32.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=gjt&gage=bffu1","","","","","","","",""
2160700,"WHMS1",9691190,23.0,25.0,28.0,32.0," https://water.weather.gov/ahps2/hydrograph.php?wfo=cae&gage=whms1",3175.29,5069.54,8977.22,16425.5,88.90812,141.94712,251.36216,459.914
